anno_round	aid	docid	layer	category	sent_string	form	1. Goldstandard	2. Goldstandard	A1	A2	A3	A4	A5	A1_sent	A2_sent	A3_sent	A4_sent	A5_sent
6	57	B1_1061_0120326_seg_A	L	word_order	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	müssen	SVmodXXOV	SVmodXAOV	SVmodXXOV	SVmodXXOV	SVmodXXOV	999	SVmodXAOV	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	999	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !
6	139	B1_1061_0120326_seg_A	THB	word_order	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	müssen	SVmodXXOV	SVmodXAOV	SVmodXXOV	SVmodXXOV	SVmodXXOV	999	SVmodXAOV	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	Du und deine Familie müssen irgendwann mit uns einen Urlaub machen !	_	999	Du und deine Familie müsst irgendwann mit uns einen Urlaub machen !
6	78	B1_1061_0120326_seg_A	L	finiteness	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	machen	nf		nf	nf	nf	999	nf	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	999	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !
6	80	B1_1061_0120326_seg_A	THB	finiteness	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	machen	nf		nf	nf	nf	999	nf	Du und deine Familie müssen irgendwann mit uns eine Urlaub machen !	Du und deine Familie müssen irgendwann mit uns einen Urlaub machen !	Du und deine Familie müsst irgendwann mit uns Urlaub machen !	999	Du und deine Familie müsst irgendwann mit uns einen Urlaub machen !
6	79	B1_1061_0120326_seg_A	L	finiteness	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	ist	f		f	f	f	999	f	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	81	B1_1061_0120326_seg_A	THB	finiteness	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	ist	f		f	f	f	999	f	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	58	B1_1061_0120326_seg_A	L	satztyp	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	ist	dec		dec	dec	dec	999	dec	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	60	B1_1061_0120326_seg_A	THB	satztyp	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	ist	dec		dec	dec	dec	999	dec	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	30	B1_1061_0120326_seg_A	L	svo	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	ist	svo		svo	svo	svo	999	svo	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	32	B1_1061_0120326_seg_A	THB	svo	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	ist	svo		svo	svo	svo	999	svo	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	58	B1_1061_0120326_seg_A	L	word_order	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	ist	SexplVcopPredScl		SexplVcopPredScl	SexplVcopPredScl	SexplVcopXPredScl	999	SexplVcopXPredOcl	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	60	B1_1061_0120326_seg_A	THB	word_order	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	ist	SexplVcopPredScl		SexplVcopPredScl	SexplVcopPredScl	SexplVcopXPredScl	999	SexplVcopXPredOcl	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	80	B1_1061_0120326_seg_A	L	finiteness	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	liebt	f		f	f	f	999	f	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	82	B1_1061_0120326_seg_A	THB	finiteness	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	liebt	f		f	f	f	999	f	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	59	B1_1061_0120326_seg_A	L	satztyp	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	liebt	subcomp		subcomp	subcomp	subcomp	999	subcomp	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	61	B1_1061_0120326_seg_A	THB	satztyp	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	liebt	subcomp		subcomp	subcomp	subcomp	999	subcomp	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	0	B1_1061_0120326_seg_A	L	vend	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	liebt	vend		vend	vend	vend	999	vend	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	3	B1_1061_0120326_seg_A	THB	vend	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	liebt	vend		vend	vend	vend	999	vend	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	59	B1_1061_0120326_seg_A	L	word_order	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	liebt	CSOV		CSOV	CSOV	CSOV	999	CSOV	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	Letztes Wochenende haben wir eine Urlaub nach Stadt Y gemacht , und haben wir uns sehr gefreut . Du und deine Familie müssen irgendwann mit uns eine Urlaub machen ! es ist auch ganz gut , dass dein Sohn die Katze liebt .	es ist auch ganz gut , dass dein Sohn die Katze liebt .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	61	B1_1061_0120326_seg_A	THB	word_order	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	liebt	CSOV		CSOV	CSOV	CSOV	999	CSOV	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	es ist auch ganz gut , dass dein Sohn die Katze liebt .
6	81	B1_1061_0120326_seg_A	L	finiteness	Ich mag auch Tiere .	mag	f		f	f	f	999	f	Ich mag auch Tiere .	Ich mag auch Tiere .	Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	83	B1_1061_0120326_seg_A	THB	finiteness	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	mag	f		f	f	f	999	f	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	60	B1_1061_0120326_seg_A	L	satztyp	Ich mag auch Tiere .	mag	dec		dec	dec	dec	999	dec	Ich mag auch Tiere .	Ich mag auch Tiere .	Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	62	B1_1061_0120326_seg_A	THB	satztyp	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	mag	dec		dec	dec	dec	999	dec	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	31	B1_1061_0120326_seg_A	L	svo	Ich mag auch Tiere .	mag	svo		svo	svo	svo	999	svo	Ich mag auch Tiere .	Ich mag auch Tiere .	Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	33	B1_1061_0120326_seg_A	THB	svo	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	mag	svo		svo	svo	svo	999	svo	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	60	B1_1061_0120326_seg_A	L	word_order	Ich mag auch Tiere .	mag	SVO	SVXO	SVO	SVO	SVXO	999	SVmodXO	Ich mag auch Tiere .	Ich mag auch Tiere .	Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	62	B1_1061_0120326_seg_A	THB	word_order	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	mag	SVO	SVXO	SVO	SVO	SVXO	999	SVmodXO	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	Es ist auch ganz gut , dass dein Sohn die Katze liebt . Ich mag auch Tiere .	999	Ich mag auch Tiere .
6	82	B1_1061_0120326_seg_A	L	finiteness	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	war	f		f	f	f	999	f	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	999	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .
6	191	B1_1061_0120326_seg_A	THB	finiteness	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	ist	f		undef	f	f	999	f	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	_	Mein lieber Hund ist tot seit letztem Jahr , seither möchte ich wieder einen Hund haben .	999	Mein lieber Hund ist letzten Jahr gestorben . Danach wollte ich immer wieder einen Hund haben .
6	61	B1_1061_0120326_seg_A	L	satztyp	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	war	dec		dec	dec	dec	999	dec	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	999	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .
6	63	B1_1061_0120326_seg_A	THB	satztyp	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	ist	dec		dec	dec	dec	999	dec	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	Mein lieber Hund war tot letztes Jahr , nach dem möchte ich immer einen Hund weiter haben .	Mein lieber Hund ist tot seit letztem Jahr , seither möchte ich wieder einen Hund haben .	999	Mein lieber Hund ist letzten Jahr gestorben . Danach wollte ich immer wieder einen Hund haben .
6	18	B1_1061_0120326_seg_A	THB	sep	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	ist	sep	undef	sep	undef	undef	999	sep	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	Mein lieber Hund war tot letztes Jahr , nach dem möchte ich immer einen Hund weiter haben .	Mein lieber Hund ist tot seit letztem Jahr , seither möchte ich wieder einen Hund haben .	999	Mein lieber Hund ist letzten Jahr gestorben . Danach wollte ich immer wieder einen Hund haben .
6	32	B1_1061_0120326_seg_A	L	svo	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	war	svo		svo	svo	svo	999	svo	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .	999	Mein lieber Hund war tot letzten Jahr , nachdem möchte ich immer einen Hund weiter haben .
6	34	B1_1061_0120326_seg_A	THB	svo	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	ist	svo		svo	svo	svo	999	svo	Mein lieber Hund ist gestorben letztes Jahr , nachdem ich immer einen Hund weiter haben möchte .	Mein lieber Hund war tot letztes Jahr , nach dem möchte ich immer einen Hund weiter haben .	Mein lieber Hund ist tot seit letztem Jahr , seither möchte ich wieder einen Hund haben .	999	Mein lieber Hund ist letzten Jahr gestorben . Danach wollte ich immer wieder einen Hund haben .
